C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_50_783.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_50_783.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_50_783.jpg, -0.0636711, 1, 0, 28.94005
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_50_890.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_50_890.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_50_890.jpg, -0.2366637, 1, 0, 30.02506
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_50_994.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_50_994.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_50_994.jpg, -0.1862244, 1, 0, 30.19014
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_51_100.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_51_100.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_51_100.jpg, 0, 1, 0, 30.18918
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_51_207.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_51_207.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_51_207.jpg, 0, 1, 0, 30.19021
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_51_313.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_51_313.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_51_313.jpg, -0.2550213, 1, 0, 30.17506
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_51_414.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_51_414.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_51_414.jpg, -0.2703267, 1, 0, 30.18464
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_51_517.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_51_517.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_51_517.jpg, 0, 1, 0, 30.18739
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_51_624.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_51_624.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_51_624.jpg, 0, 1, 0, 30.18989
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_51_728.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_51_728.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_51_728.jpg, -0.09482011, 1, 0, 30.18891
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_51_833.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_51_833.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_51_833.jpg, -0.1698477, 1, 0, 30.18731
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_51_937.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_51_937.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_51_937.jpg, 0, 1, 0, 30.18986
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_52_043.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_52_043.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_52_043.jpg, 0, 1, 0, 30.19026
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_52_149.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_52_149.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_52_149.jpg, -0.1757943, 1, 0, 30.1827
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_52_254.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_52_254.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_52_254.jpg, -0.2555751, 1, 0, 30.18183
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_52_355.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_52_355.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_52_355.jpg, 0, 1, 0, 30.18849
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_52_457.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_52_457.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_52_457.jpg, 0, 1, 0, 30.19007
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_52_563.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_52_563.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_52_563.jpg, -0.05660072, 1, 0, 30.19078
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_52_664.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_52_664.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_52_664.jpg, 0, 1, 0, 30.19024
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_52_767.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_52_767.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_52_767.jpg, 0, 1, 0, 30.19026
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_52_874.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_52_874.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_52_874.jpg, 0, 1, 0, 30.19033
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_52_975.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_52_975.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_52_975.jpg, -0.2461185, 1, 0, 30.1751
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_53_075.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_53_075.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_53_075.jpg, 0, 1, 0, 30.1892
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_53_177.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_53_177.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_53_177.jpg, 0, 1, 0, 30.1902
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_53_278.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_53_278.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_53_278.jpg, 0, 1, 0, 30.19036
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_53_381.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_53_381.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_53_381.jpg, -0.1733184, 1, 0, 30.18266
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_53_484.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_53_484.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_53_484.jpg, -0.2873573, 1, 0, 30.17665
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_53_585.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_53_585.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_53_585.jpg, 0, 1, 0, 30.18851
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_53_692.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_53_692.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_53_692.jpg, 0, 1, 0, 30.19011
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_53_797.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_53_797.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_53_797.jpg, 0, 1, 0, 30.1903
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_53_899.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_53_899.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_53_899.jpg, -0.145005, 1, 0, 30.18526
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_54_005.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_54_005.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_54_005.jpg, -0.1318992, 1, 0, 30.18972
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_54_112.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_54_112.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_54_112.jpg, 0, 1, 0, 30.19016
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_54_214.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_54_214.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_54_214.jpg, 0, 1, 0, 30.19026
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_54_321.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_54_321.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_54_321.jpg, 0, 1, 0, 30.19006
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_54_422.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_54_422.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_54_422.jpg, -0.0434877, 1, 0, 30.18995
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_54_529.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_54_529.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_54_529.jpg, -0.1291008, 1, 0, 30.18899
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_54_631.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_54_631.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_54_631.jpg, 0, 1, 0, 30.18983
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_54_733.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_54_733.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_54_733.jpg, 0, 1, 0, 30.19026
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_54_838.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_54_838.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_54_838.jpg, -0.1986984, 1, 0, 30.18061
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_54_941.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_54_941.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_54_941.jpg, -0.2088021, 1, 0, 30.18773
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_55_048.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_55_048.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_55_048.jpg, 0, 1, 0, 30.18939
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_55_152.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_55_152.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_55_152.jpg, 0, 1, 0, 30.19016
C:\Users\dorge\Desktop\Data\IMG\center_2020_11_27_16_15_55_252.jpg, C:\Users\dorge\Desktop\Data\IMG\left_2020_11_27_16_15_55_252.jpg, C:\Users\dorge\Desktop\Data\IMG\right_2020_11_27_16_15_55_252.jpg, 0, 1, 0, 30.19037
